vehicle,route_id,route_no
5312e2d69293a4db39743c1d7792753bd851ed36bd2d1d5afd01a79f2b21c701,128,88
8f1b1176b35e1e5896a7b6380f8963f561d0f5b491408d33aab6a4ba57f8c603,128,88
e35cfa2007353f2d52be56a8dccf4eb73fdb33ca7fdec59ebb396b32360c1b98,128,88
28a68240a70d691ab3b20c03125bbc0ab4d4bf7e7cd9a974c0d1bcabbf494dc4,128,88
a31ee51c8a1cc32239e6d294942cde2af3ae97ff13f79a7fcd452fd3e45f26e2,128,88
5a3c5bea9c67dab6a50a6b6027ff89f203c8e980a60961a5dc2087a424ad33eb,128,88
3b138fafc2dc31b7a87d0191242185916f7a774265a7f51879cb05e8eb7f02c8,128,88
4f1f1ef776c16007c891dbd7687e40f35dd04dfda2921dfa06b26a7d1435c9b0,128,88
a47597efa934cb4e257291721132a44081beffbb9faef7a417361bdc8c5bceb4,128,88
46c3b347bfede46f2233461d56fdac0676ddfa40a217b51e3c962add125f1267,128,88
fef9a4aab60534214ae1ddbfbf3b4bccf86c3c07a21ef8e2e13d4c2b520243a5,128,88
01322c1cdecc65210d948eb0cf9fc297db1d2493357b231760ae684ac4bd77d0,128,88
70db369fa5f350e1130dadf6cc778b9896357d4457561f0d0a098d5ba62e0f40,128,88
6f7a05c24f50d346fb4cefff390b37ccfa031c33ae719b762c903be3b0017057,128,88
2b2137ac6227eb3621ed1afd214690a8a05ee80ada581083b7de00c88d73f63a,128,88
e66a7ece2e41d046edf3adfe97f0925fd71f3ed88ae1042e9a6afd5e47d5d638,130,90
336fbdf9a68bdc8bcf197e7cea10d90700478795c653b382b82a4f7975d6cc2a,130,90
6272a796b1c34b66bcca8c4d902dd55ee48b74d9306c5109c09ca8011bdc0dac,130,90
eed5073ef08047348973d66406225651a6e115e32480e583d380d74b6fa6f208,130,90
9ebfaea9b642f24d1fc392148ab3a82c86bdff351d45b702e9b79ce3a8084717,130,90
7d245df0ed924c3a56a4f8d857f59c8a1daa8ec4c8429278af44bd19fa455e75,130,90
8b3c24a8c7bb73b02ebfb3d734de4a31086e366070f8375b5610fa91ec7b48f8,130,90
1aafde77f8abee730ed423a248435690ccc780109cbfb947cda8539f4ca65d91,130,90
55ad608fc97443827651a5e2d6ac7487b8082e407562ca980e6b27a53f53f52f,130,90
b2f4d3a62f510febca2c9a31b127f2982801fb6357ba22e258fbd6307f462264,130,90
b395a68334f31295d7ca43565119c62ddf1f4464cbd7026bdfebbebad2ae6112,130,90
bebd93d1e6c0bef47e2a397c272d4f5a358d22fdbb9b39ce4b4eb7252fec6a1a,130,90
1ce2908f0f8dc21da81b4939699e9951a36207d3dd6003e332b63b7871b6a4fc,130,90
4767df0d34561660c8412842eb0afdd2c05d4a57f06d5ed97c45faf1dd8b8244,130,90
9bd0532aa7a58c5c02732bf7bb7f36f35380d2649c7b7e6c73b010db4c154aba,130,90
8b53a2f6d8425710099246758dc1419eeb3b8aee808a98c2d9f4e4472ff1135d,130,90
342af7b901b2adbb9eaad1eaeb333dd7b3413ed71be98ea4190ad40045bf049e,130,90
bdcafb94f2a8d4b02fc0293cd696c08a509239f295d6beba7964cd367ffdff53,130,90
38d1d0c7937b6a74a186bc61dc13375be3d4afdb922ab179d10055e0b18c4eb0,130,90
a86b8a51ea2a6447c61957256cb4d7ba0726457dbf5e2602622b7c9066f2e184,130,90
5b7e66c70bdf652731b2a9ec4ff69352085cc3f5b13ecea6ce50c46ea3d43de0,130,90
38166e277d13c5df91018404e99d994cba84c95a521aaada7222358b912b5eb3,130,90
31e3f5877244322ff2b039a6088298d1cb4781806f7bf4f9e08d1dc282d0a754,130,90
cde9b7215e1c7ebd11ab1941c509b057656af58117672ab48fad64e792f5d7db,130,90
ff60000cccd453a84081d2b2c76571115898ca56c0b74bc033e25c80dc2ed74b,130,90
a7df1b61c5cd76aa97415ebed32d40a8c0f701ce8208d1913edb05e05b223a5d,130,90
bafb18d002641116b7f1f14099de24bec722a649297c6d2e89e786fc17f88a10,130,90
b2a69f0a25a209f6bf2531105a24557872706b7bde7d71310283caee3ead2738,130,90
72a7106371d5e5553a6b0c497e3810af4fd3744deddc6815508fd5832123de9a,130,90
efdf4217e72dbd2bcf81c9d5e42089197d95f126efcb768540923658fb7bd45f,130,90
87203c9bd3f8ffe8be1b717b8a19eea3dd8290d6789d857d26e65a5c1d0a9c9f,130,90
75f4e603d705354e1121374a6de337c80d29120f37623a18ba8f630d2f032e23,130,90
3b1766c1547e9fdc0977c96e75286664ceaed286d48c7338ee310b53ec5a945b,130,90
414394ff625ceda28fb6771344848e3572e1d25c082461ca229372b08fd030fc,130,90
b455a98ac4316aa46217da87796bdd50b3248fea8d90c30489b1a7ad48638b9f,131,91
6746619a40760188bd624960ea238b5ec55f845a97a4a8dd00c636bd5e06bb84,133,93
592a452d7bb04a8646a3c167b74668c3f2bc5eba990b1be417e7c7b86571508d,133,93
58e98c139a6a8351eca784ad29c5fd462c4bf63f52f394bf4472c11ba0a12244,133,93
15d1881df7952b3cd2e540e2e6d05409b2cdfa3673f077912738310dca97abb2,133,93
8f23f06d73326e8392679cb26ae48c7d0eb3f5d7e7eaee6a586a90dae2637bb5,133,93
f35cb9116b95285bcfadbd344cda5a3e3cc957d38c40945b9691be8a19614735,133,93
a659ae415496209d42a9997c525ee939c02e62c07b6fa7764ba277c2158350ec,133,93
